id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries 
1264141155178106881,Sat May 23 10:28:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Allan Makaka dies after he rammed into another vehicle... He used to play for the Kenya 7s. Fare the well. Kindly l… https://t.co/hlohBSHRhn,Allan Makaka dies rammed another vehicle ... He used play Kenya s. Fare well Kindly l…,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,9,1,KenyanTraffic,False,,,Nairobi,
1264139839127117826,Sat May 23 10:23:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Grisly Road accident involving a 14-seater Nissan matatu and a Lorry reported at Londiani Junction in Kericho count… https://t.co/fDLvjyYhyf,Grisly Road accident involving -seater Nissan matatu Lorry reported Londiani Junction Kericho count…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,9,9,KenyanTraffic,False,,,Nairobi,
1264133556160344064,Sat May 23 09:58:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 09:54 ALERT Avoid those areas of Ololoua and Ngong forest, also the new road that is linking karen and rongai. There are some…",:54 ALERT Avoid areas Ololoua Ngong forest also new road linking karen rongai There some…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,75,ItsKilonzo,,,Ma3Route,Nairobi,
1264130864910340096,Sat May 23 09:47:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AsaObonyo @Sabzeero @Ma3Route @SamMacoha Anyway...may he rest in peace..,Anyway ... may rest peace ..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,sucre68,,,"AsaObonyo, Sabzeero, Ma3Route, SamMacoha",Nairobi,
1264129165504270341,Sat May 23 09:40:54 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route @graciew96 Most probably it was a stationary lorry in the middle of the road without lights and any warni… https://t.co/YpcxcaTrOu,Most probably stationary lorry middle road without lights warni…,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,5,0,cksheshi,,,"Ma3Route, graciew96",Nairobi,
1264123337174810630,Sat May 23 09:17:44 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Ma3Route: 11:46 Can covid -19 be contracted from swimming pools? via @Samfundi48,:46 Can covid contracted swimming pools via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,kigothomartins,,,"Ma3Route, Samfundi48",Nairobi,
1264122224606351361,Sat May 23 09:13:19 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 12:11 Fatal accident at Londiani, RIP. Over 10 lives lost 😔. @NyanzaTraffic   @road_driving  https://t.co/dk6qN56QN8 via @Oke…",:11 Fatal accident Londiani RIP Over lives lost via …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,Amjstedu,False,,"Ma3Route, NyanzaTraffic, road_driving",Nairobi,
1264112646544072704,Sat May 23 08:35:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ntsa_kenya: All road users have a responsibility to each other #ShareTheRoad. https://t.co/LSkpCVdvDZ,All road users responsibility,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,27,DaisyNamayi,True,ShareTheRoad,ntsa_kenya,Nairobi,
1264111818559143936,Sat May 23 08:31:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @ershardslive Sigh.,Sigh,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ngarega_paul,,,"Ma3Route, ershardslive",Nairobi,
1264110568593600512,Sat May 23 08:27:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Here's an Oldskool Dancehall Mix like no other 🇯🇲 🇯🇲 🇯🇲 listen▶enjoy▶share▶and follow on Mixcloud for more 💯
 
Link… https://t.co/bvGjSXjiJY",Here 's Oldskool Dancehall Mix like 🇯🇲 🇯🇲 🇯🇲 listen▶enjoy▶share▶and follow Mixcloud Link…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,PeterScoffield,False,,,Nairobi,
1264108017714429952,Sat May 23 08:16:52 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @AccidentAlert_K: ALERT ⚠️
Avoid those areas of Ololoua and Ngong forest, also the new road that is linking karen and rongai. There are…",ALERT ️ Avoid areas Ololoua Ngong forest also new road linking karen rongai There are…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,15,olivermuia,,,AccidentAlert_K,Nairobi,
1264107335527661568,Sat May 23 08:14:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 09:10 Former Kenya Sevens Rugby player Allan Makaka dead after his car rammed into a trailer along Msa Rd Last night. My cond…,:10 Former Kenya Sevens Rugby player Allan Makaka dead car rammed trailer along Msa Rd Last night My cond…,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.15555555555555556)",-0.06666666666666667,0.15555555555555556,en,0,32,boboh_cyn,,,Ma3Route,Nairobi,
1264104480590770177,Sat May 23 08:02:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AccidentAlert_K @motoristsoffice @Ma3Route @KenyanTraffic @NyanzaTraffic @RoadAlertsKE @road_driving @KeNHAKenya… https://t.co/EnPNoZdlds,…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,3,Abikar_,,,"AccidentAlert_K, motoristsoffice, Ma3Route, KenyanTraffic, NyanzaTraffic, RoadAlertsKE, road_driving, KeNHAKenya",Nairobi,
1264102861945831425,Sat May 23 07:56:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@peterMwita3 @BenjiNdolo @SamMacoha @Ma3Route what does a phone got to do with anything here ? You’re trying to relate unrelated points,phone got anything You ’ trying relate unrelated points,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,raulini_masinde,,,"peterMwita3, BenjiNdolo, SamMacoha, Ma3Route",Nairobi,
1264102766445805569,Sat May 23 07:56:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @AccidentAlert_K: ALERT ⚠️
Avoid those areas of Ololoua and Ngong forest, also the new road that is linking karen and rongai. There are…",ALERT ️ Avoid areas Ololoua Ngong forest also new road linking karen rongai There are…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,15,motoristsoffice,,,AccidentAlert_K,Nairobi,
1264102596329050118,Sat May 23 07:55:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@peterMwita3 @BenjiNdolo @SamMacoha @Ma3Route Speed is speed . No matter what car it is there’s some certain speeds… https://t.co/2ISoDYS4iO,Speed speed No matter car ’ certain speeds…,"Sentiment(polarity=0.21428571428571427, subjectivity=0.5714285714285714)",0.21428571428571427,0.5714285714285714,en,1,0,raulini_masinde,,,"peterMwita3, BenjiNdolo, SamMacoha, Ma3Route",Nairobi,
1264099224754495490,Sat May 23 07:41:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 09:06 Former Kenya Rugby Sevens player Allan Makaka Shisiali has died after a freak accident on Mombasa Road last night.  htt…,:06 Former Kenya Rugby Sevens player Allan Makaka Shisiali died freak accident Mombasa Road last night htt…,"Sentiment(polarity=0.0, subjectivity=0.03333333333333333)",0.0,0.03333333333333333,en,0,14,MburaAggie,,,Ma3Route,Nairobi,
1264093321154252801,Sat May 23 07:18:28 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ma3Route: 09:54 ALERT Avoid those areas of Ololoua and Ngong forest, also the new road that is linking karen and rongai. There are some…",:54 ALERT Avoid areas Ololoua Ngong forest also new road linking karen rongai There some…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,75,WillKnocker,,,Ma3Route,Nairobi,
1264092803723911169,Sat May 23 07:16:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @sportsinformer7 He died just like John de Mathew.. Driving behind a stalled trailer. @ntsa_kenya why aft… https://t.co/INZT5YFI3H,He died like John de Mathew .. Driving behind stalled trailer aft…,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,en,0,0,WambuiRoselyn,,,"Ma3Route, sportsinformer7, ntsa_kenya",Nairobi,
1264092532318797824,Sat May 23 07:15:20 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ma3Route: 09:54 ALERT Avoid those areas of Ololoua and Ngong forest, also the new road that is linking karen and rongai. There are some…",:54 ALERT Avoid areas Ololoua Ngong forest also new road linking karen rongai There some…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,75,EPLNewsSoccer,,,Ma3Route,Nairobi,
1264091945653153792,Sat May 23 07:13:00 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route @KURAroads @IamBilser And here it is now! https://t.co/IMG3VmkJoC,And,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,SonkoWaThika,False,,"Ma3Route, KURAroads, IamBilser",Nairobi,
1264091819186454528,Sat May 23 07:12:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@cobeoh @Ma3Route @SamMacoha Woi...pole for the loss. Who's he?,Woi ... pole loss Who 's,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,sucre68,,,"cobeoh, Ma3Route, SamMacoha",Nairobi,
1264091682531954690,Sat May 23 07:11:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@NjauMuchira @SamMacoha @Ma3Route ML series Benz is the first clue..I guess....,ML series Benz first clue .. I guess ....,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,0,0,sucre68,,,"NjauMuchira, SamMacoha, Ma3Route",Nairobi,
1264091432098332672,Sat May 23 07:10:57 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @its_kanyi: When shall we have these escape ramps in 🇰🇪?
@TransportKE @CofekRebranded 

@road_driving @KenyanTraffic @Ma3Route @motorist…",When shall escape ramps 🇰🇪 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,9,motoristsoffice,,,"its_kanyi, TransportKE, CofekRebranded, road_driving, KenyanTraffic, Ma3Route",Nairobi,
1264091393791791106,Sat May 23 07:10:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AsaObonyo @Sabzeero @Ma3Route @SamMacoha ML series,ML series,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,sucre68,,,"AsaObonyo, Sabzeero, Ma3Route, SamMacoha",Nairobi,
1264089195863248898,Sat May 23 07:02:04 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route a trailer has unpacked a whole container full of fertilizer at Mai Mahiu... No casualties reported. https://t.co/3pBTFjFQDA,trailer unpacked whole container full fertilizer Mai Mahiu ... No casualties reported,"Sentiment(polarity=0.275, subjectivity=0.47500000000000003)",0.275,0.47500000000000003,en,1,0,Namitidavid,False,,Ma3Route,Nairobi,
1264087514350051328,Sat May 23 06:55:23 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Are you for Genuine Toyota Spare Parts? We got you covered at Axel Auto Parts, Bunyala Rd. Call or text 0745317788… https://t.co/DRqbPE9Knf",Are Genuine Toyota Spare Parts We got covered Axel Auto Parts Bunyala Rd Call text …,"Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,en,0,0,SonkoWaThika,,,,Nairobi,
1264077055215439872,Sat May 23 06:13:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @RecklessDrivin2 Rest well Allan,Rest well Allan,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,japsrasheed,,,"Ma3Route, RecklessDrivin2",Nairobi,
1264076858896900096,Sat May 23 06:13:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Ma3Route: 09:10 Former Kenya Sevens Rugby player Allan Makaka dead after his car rammed into a trailer along Msa Rd Last night. My cond…,:10 Former Kenya Sevens Rugby player Allan Makaka dead car rammed trailer along Msa Rd Last night My cond…,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.15555555555555556)",-0.06666666666666667,0.15555555555555556,en,0,32,overlapKE,,,Ma3Route,Nairobi,
1264069707549872128,Sat May 23 05:44:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Ma3Route @ndindi @WASUPUh Has that ""mlolongo"" caused traffic along parliament road? 🤔🤔",Has `` mlolongo '' caused traffic along parliament road 🤔🤔,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,andynkane,,,"Ma3Route, ndindi, WASUPUh",Nairobi,
1264067281103052800,Sat May 23 05:34:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SamMacoha @Ma3Route You were right it was a top media person at Royal Media and former rugby player.,You right top media person Royal Media former rugby player,"Sentiment(polarity=0.2619047619047619, subjectivity=0.3452380952380952)",0.2619047619047619,0.3452380952380952,en,0,0,SandroTangut,,,"SamMacoha, Ma3Route",Nairobi,
1264064399200997376,Sat May 23 05:23:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thika road no traffic jam #KenyanTraffic ^L. A,Thika road traffic jam ^L A,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,KenyanTraffic,,KenyanTraffic,,Nairobi,
1264062777079083008,Sat May 23 05:17:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","With #Cealconcierge, you are guaranteed total safety on the roads. Make them part of your journey by calling their… https://t.co/EeTXearbrf",With guaranteed total safety roads Make part journey calling their…,"Sentiment(polarity=0.0, subjectivity=0.75)",0.0,0.75,en,1,3,KenyanTraffic,False,Cealconcierge,,Nairobi,
1264062345556439042,Sat May 23 05:15:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BenjiNdolo @peterMwita3 @SamMacoha @Ma3Route Probably? Based on what ? Wacha speculation za ufala boss . Grow up.… https://t.co/5jSbPDtAcZ,Probably Based Wacha speculation za ufala boss Grow up.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,11,0,raulini_masinde,,,"BenjiNdolo, peterMwita3, SamMacoha, Ma3Route",Nairobi,
1264061600933318656,Sat May 23 05:12:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Call Tonny to service your car this weekend 0721718424. https://t.co/D6jysgUU6J via @tonnyojwang #KenyanTraffic,Call Tonny service car weekend via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,KenyanTraffic,False,KenyanTraffic,tonnyojwang,Nairobi,
1264060907082190848,Sat May 23 05:09:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VW GOLF, 2012,blue 1200cc bluemotion, 5 seater.
We arrange for financing.
For viewing and more info you can reach u… https://t.co/Hc8nGHixQM",VW GOLF blue cc bluemotion seater We arrange financing For viewing info reach u…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,3,0,KenyanTraffic,False,,,Nairobi,
1264058813860233217,Sat May 23 05:01:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DavidSiele @Ma3Route @SamMacoha @MercedesBenz Are you saying Chinese are making their own brand of Mercedes-Benz?,Are saying Chinese making brand Mercedes-Benz,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,16,0,SandroTangut,,,"DavidSiele, Ma3Route, SamMacoha, MercedesBenz",Nairobi,
1264031082464382982,Sat May 23 03:11:09 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ma3Route: 00:21 Bad açcident ,Airtel Area,Mombasa road ,The guy rammed into a truck from behind and is no more....

No police on site…",:21 Bad açcident Airtel Area Mombasa road The guy rammed truck behind .... No police site…,"Sentiment(polarity=-0.5499999999999999, subjectivity=0.6833333333333333)",-0.5499999999999999,0.6833333333333333,en,0,81,boboh_cyn,,,Ma3Route,Nairobi,
1264008149238980616,Sat May 23 01:40:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bad açcident happened at exactly midnight Airtel Area,Mombasa road ,The guy rammed into a truck from behind and is… https://t.co/SoV89GUiE2",Bad açcident happened exactly midnight Airtel Area Mombasa road The guy rammed truck behind is…,"Sentiment(polarity=-0.28333333333333327, subjectivity=0.5388888888888889)",-0.28333333333333327,0.5388888888888889,en,13,2,KenyanTraffic,False,,,Nairobi,
1263985045976551424,Sat May 23 00:08:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Ma3Route @KenyaRedCross @NPSOfficial_KE @PoliceKE @DCI_Kenya Check the thread kindly someone was at the schene and share the images,Check thread kindly someone schene share images,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,1,0,maikomwanja,,,"Ma3Route, KenyaRedCross, NPSOfficial_KE, PoliceKE, DCI_Kenya",Nairobi,
1263984191605280769,Sat May 23 00:04:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KenyaRedCross ndio hii kindly help @NPSOfficial_KE @PoliceKE @DCI_Kenya might be someone I know we have tried his… https://t.co/oFXAPt9w10,ndio hii kindly help might someone I know tried his…,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,0,0,maikomwanja,False,,"KenyaRedCross, NPSOfficial_KE, PoliceKE, DCI_Kenya",Nairobi,
1263981542231195655,Fri May 22 23:54:17 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ma3Route @SamMacoha RIP my Boss...sooo Sad😭😭😭😭😭,RIP Boss ... sooo Sad,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,1,fudiswarui,,,"Ma3Route, SamMacoha",Nairobi,
1263980586538057730,Fri May 22 23:50:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SamMacoha @derroh_ @Ma3Route @NPSOfficial_KE @PoliceKE @DCI_Kenya that time stamp can be used to see which truck it was @wuon_taji,time stamp used see truck,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,maikomwanja,,,"SamMacoha, derroh_, Ma3Route, NPSOfficial_KE, PoliceKE, DCI_Kenya, wuon_taji",Nairobi,
1263971084875042816,Fri May 22 23:12:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SamMacoha @ProcessDigtal @Ma3Route Who is he?,Who,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,frankotieno2,,,"SamMacoha, ProcessDigtal, Ma3Route",Nairobi,
1263943621755232256,Fri May 22 21:23:37 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SamMacoha: Bad açcident ,Airtel Area,Mombasa road ,The guy rammed into a truck from behind and is no more....

No police on site @Ma3Ro…",Bad açcident Airtel Area Mombasa road The guy rammed truck behind .... No police site …,"Sentiment(polarity=-0.5499999999999999, subjectivity=0.6833333333333333)",-0.5499999999999999,0.6833333333333333,en,0,9,denniskioko,,,SamMacoha,Nairobi,
1263921319797755904,Fri May 22 19:54:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SwvlKenya @RevalShah @Ma3Route @TransportKE @JOHNMUTHONI1 Looking forward I have personally missed your services,Looking forward I personally missed services,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,0,0,geffsang,,,"SwvlKenya, RevalShah, Ma3Route, TransportKE, JOHNMUTHONI1",Nairobi,
1263894047816593408,Fri May 22 18:06:37 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@cbs_ke @Ma3Route He is both a stupid driver &amp; a professional one; Driving uphill with unroadworthy lorry &amp; able to… https://t.co/w0d3lB87TR,He stupid driver amp professional one Driving uphill unroadworthy lorry amp able to…,"Sentiment(polarity=-0.06666666666666665, subjectivity=0.5750000000000001)",-0.06666666666666665,0.5750000000000001,en,2,1,Gakobo_,,,"cbs_ke, Ma3Route",Nairobi,
1263891715641020417,Fri May 22 17:57:21 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route @ntsa_kenya @KeNHAKenya @MOH_Kenya @AccidentAlert_K At this time🤔,At time🤔,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,GNyaisa,,,"Ma3Route, ntsa_kenya, KeNHAKenya, MOH_Kenya, AccidentAlert_K",Nairobi,
1263888060418318342,Fri May 22 17:42:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ACCIDENT ALERT
Thika Road:
Multiple vehicles have been involved in road accident Inbound Kahawa wendani.
Police on… https://t.co/ek8aC07OwQ",ACCIDENT ALERT Thika Road Multiple vehicles involved road accident Inbound Kahawa wendani Police on…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,5,2,KenyanTraffic,,,,Nairobi,
1263887128120958977,Fri May 22 17:39:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kenyans lets freely give them  @KenyaAirways.... @JamesMacharia_      Via  https://t.co/qkr44938bC… https://t.co/cRZq8Kb4dE,Kenyans lets freely give .... Via,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,en,0,0,KenyanTraffic,False,,"KenyaAirways, JamesMacharia_",Nairobi,
1263881826935996416,Fri May 22 17:18:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mike Sonko promised us this Train in Nairobi  https://t.co/ao38Jor7A5 via @juliuswambua_ #KenyanTraffic,Mike Sonko promised us Train Nairobi via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,11,2,KenyanTraffic,False,KenyanTraffic,juliuswambua_,Nairobi,
1263881434613284864,Fri May 22 17:16:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Accident involving 10+ vehicle at Thika Road, Kahawa Wendani just before Githurai exit. via @iikirui #KenyanTraffic",Accident involving vehicle Thika Road Kahawa Wendani Githurai exit via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,2,KenyanTraffic,,KenyanTraffic,iikirui,Nairobi,
1263878817938096128,Fri May 22 17:06:06 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Multiple accidents all the way from by pass to kahawa wendani fly over... People rushing home to beat curfew pass… https://t.co/1wig7Y27vl,Multiple accidents way pass kahawa wendani fly ... People rushing home beat curfew pass…,"Sentiment(polarity=0.4, subjectivity=0.45)",0.4,0.45,en,3,4,KenyanTraffic,False,,,Nairobi,
1263878569131941888,Fri May 22 17:05:07 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route @juliuswambua_ I'd prefer not to mess with gravity ....,I 'd prefer mess gravity ....,"Sentiment(polarity=-0.175, subjectivity=0.175)",-0.175,0.175,en,1,0,WillKnocker,,,"Ma3Route, juliuswambua_",Nairobi,
1263876504838115328,Fri May 22 16:56:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @cealsecurity: Thank you to all the workers on the front line. It is truly the most selfless act to face the worlds problems head on to…,Thank workers front line It truly selfless act face worlds problems head to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,WangeciKarani,,,cealsecurity,Nairobi,
1263873765521457152,Fri May 22 16:46:01 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Ma3Route @juliuswambua_ Not in this century....But we deserve it.,Not century .... But deserve,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SymonSteven,,,"Ma3Route, juliuswambua_",Nairobi,
1263864306489348097,Fri May 22 16:08:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @InfoKfcb: Until then, let’s keep safe, wash hands, sanitize &amp; observe social distance. 

We also thank our CEO @EzekielMutua for his co…",Until let ’ keep safe wash hands sanitize amp observe social distance We also thank CEO co…,"Sentiment(polarity=0.26666666666666666, subjectivity=0.2833333333333333)",0.26666666666666666,0.2833333333333333,en,0,12,sammongare,,,"InfoKfcb, EzekielMutua",Nairobi,
1263847750904557570,Fri May 22 15:02:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kiambu road no movement  https://t.co/I5XXK9ID8T via @fredmlee #KenyanTraffic,Kiambu road movement via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,KenyanTraffic,False,KenyanTraffic,fredmlee,Nairobi,
1263847629110329346,Fri May 22 15:02:10 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Superhighway traffic starts NYS  to Garden City Mall  https://t.co/rlC7YFTW8C via @kenyaunbowed #KenyanTraffic,Superhighway traffic starts NYS Garden City Mall via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,KenyanTraffic,False,KenyanTraffic,kenyaunbowed,Nairobi,
1263835133095927808,Fri May 22 14:12:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",what's happening on Mombasa yawa. Traffic all the way from Kapa to God knows where via @PavaniPasco #KenyanTraffic,'s happening Mombasa yawa Traffic way Kapa God knows via,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,0,KenyanTraffic,,KenyanTraffic,PavaniPasco,Nairobi,
